Date,S&P 500
9/9/86,247.67
9/10/86,247.06
9/11/86,235.18
9/12/86,230.67
9/15/86,231.94
9/16/86,231.72
9/17/86,231.68
9/18/86,232.31
9/19/86,232.21
9/22/86,234.93
9/23/86,235.67
9/24/86,236.28
9/25/86,231.83
9/26/86,232.23
9/29/86,229.91
9/30/86,231.32
10/1/86,233.6
10/2/86,233.92
10/3/86,233.71
10/6/86,234.78
10/7/86,234.41
10/8/86,236.68
10/9/86,235.85
10/10/86,235.48
10/13/86,235.91
10/14/86,235.37
10/15/86,238.8
10/16/86,239.53
10/17/86,238.84
10/20/86,235.97
10/21/86,235.88
10/22/86,236.26
10/23/86,239.28
10/24/86,238.26
10/27/86,238.77
10/28/86,239.26
10/29/86,240.94
10/30/86,243.71
10/31/86,243.98
11/3/86,245.8
11/4/86,246.2
11/5/86,246.58
11/6/86,245.87
11/7/86,245.77
11/10/86,246.13
11/11/86,247.08
11/12/86,246.64
11/13/86,243.02
11/14/86,244.5
11/17/86,243.21
11/18/86,236.78
11/19/86,237.66
11/20/86,242.05
11/21/86,245.86
11/24/86,247.45
11/25/86,248.17
11/26/86,248.77
11/28/86,249.22
12/1/86,249.05
12/2/86,254
12/3/86,253.85
12/4/86,253.04
12/5/86,251.17
12/8/86,251.16
12/9/86,249.28
12/10/86,250.96
12/11/86,248.17
12/12/86,247.35
12/15/86,248.21
12/16/86,250.04
12/17/86,247.56
12/18/86,246.78
12/19/86,249.73
12/22/86,248.75
12/23/86,246.34
12/24/86,246.75
12/26/86,246.92
12/29/86,244.67
12/30/86,243.37
12/31/86,242.17
1/2/87,246.45
1/5/87,252.19
1/6/87,252.78
1/7/87,255.33
1/8/87,257.28
1/9/87,258.73
1/12/87,260.3
1/13/87,259.95
1/14/87,262.64
1/15/87,265.49
1/16/87,266.28
1/19/87,269.34
1/20/87,269.04
1/21/87,267.84
1/22/87,273.91
1/23/87,270.1
1/26/87,269.61
1/27/87,273.75
1/28/87,275.4
1/29/87,274.24
1/30/87,274.08
2/2/87,276.45
2/3/87,275.99
2/4/87,279.64
2/5/87,281.16
2/6/87,280.04
2/9/87,278.16
2/10/87,275.07
2/11/87,277.54
2/12/87,275.62
2/13/87,279.7
2/17/87,285.49
2/18/87,285.42
2/19/87,285.57
2/20/87,285.48
2/23/87,282.38
2/24/87,282.88
2/25/87,284
2/26/87,282.96
2/27/87,284.2
3/2/87,283
3/3/87,284.12
3/4/87,288.62
3/5/87,290.52
3/6/87,290.66
3/9/87,288.3
3/10/87,290.86
3/11/87,290.31
3/12/87,291.22
3/13/87,289.89
3/16/87,288.23
3/17/87,292.47
3/18/87,292.78
3/19/87,294.08
3/20/87,298.17
3/23/87,301.16
3/24/87,301.64
3/25/87,300.38
3/26/87,300.93
3/27/87,296.13
3/30/87,289.2
3/31/87,291.7
4/1/87,292.39
4/2/87,293.63
4/3/87,300.41
4/6/87,301.95
4/7/87,296.69
4/8/87,297.26
4/9/87,292.86
4/10/87,292.49
4/13/87,285.62
4/14/87,279.16
4/15/87,284.44
4/16/87,286.91
4/20/87,286.09
4/21/87,293.07
4/22/87,287.19
4/23/87,286.82
4/24/87,281.52
4/27/87,281.83
4/28/87,282.51
4/29/87,284.57
4/30/87,288.36
5/1/87,288.03
5/4/87,289.36
5/5/87,295.34
5/6/87,295.47
5/7/87,294.71
5/8/87,293.37
5/11/87,291.57
5/12/87,293.3
5/13/87,293.98
5/14/87,294.24
5/15/87,287.43
5/18/87,286.65
5/19/87,279.62
5/20/87,278.21
5/21/87,280.17
5/22/87,282.16
5/26/87,289.11
5/27/87,288.73
5/28/87,290.76
5/29/87,290.1
6/1/87,289.83
6/2/87,288.46
6/3/87,293.47
6/4/87,295.09
6/5/87,293.45
6/8/87,296.72
6/9/87,297.28
6/10/87,297.47
6/11/87,298.73
6/12/87,301.62
6/15/87,303.14
6/16/87,304.76
6/17/87,304.81
6/18/87,305.69
6/19/87,306.97
6/22/87,309.65
6/23/87,308.43
6/24/87,306.86
6/25/87,308.96
6/26/87,307.16
6/29/87,307.9
6/30/87,304
7/1/87,302.94
7/2/87,305.63
7/6/87,304.92
7/7/87,307.4
7/8/87,308.29
7/9/87,307.52
7/10/87,308.37
7/13/87,307.63
7/14/87,310.68
7/15/87,310.42
7/16/87,312.7
7/17/87,314.59
7/20/87,311.39
7/21/87,308.55
7/22/87,308.47
7/23/87,307.81
7/24/87,309.27
7/27/87,310.65
7/28/87,312.33
7/29/87,315.65
7/30/87,318.05
7/31/87,318.66
8/3/87,317.57
8/4/87,316.23
8/5/87,318.45
8/6/87,322.09
8/7/87,323
8/10/87,328
8/11/87,333.33
8/12/87,332.39
8/13/87,334.65
8/14/87,333.99
8/17/87,334.11
8/18/87,329.25
8/19/87,329.83
8/20/87,334.84
8/21/87,335.9
8/24/87,333.33
8/25/87,336.77
8/26/87,334.57
8/27/87,331.38
8/28/87,327.04
8/31/87,329.8
9/1/87,323.4
9/2/87,321.68
9/3/87,320.21
9/4/87,316.7
9/8/87,313.56
9/9/87,313.92
9/10/87,317.13
9/11/87,321.98
9/14/87,323.08
9/15/87,317.74
9/16/87,314.86
9/17/87,314.93
9/18/87,314.86
9/21/87,310.54
9/22/87,319.5
9/23/87,321.19
9/24/87,319.72
9/25/87,320.16
9/28/87,323.2
9/29/87,321.69
9/30/87,321.83
10/1/87,327.33
10/2/87,328.07
10/5/87,328.08
10/6/87,319.22
10/7/87,318.54
10/8/87,314.16
10/9/87,311.07
10/12/87,309.39
10/13/87,314.52
10/14/87,305.23
10/15/87,298.08
10/16/87,282.7
10/19/87,224.84
10/20/87,236.83
10/21/87,258.38
10/22/87,248.25
10/23/87,248.22
10/26/87,227.67
10/27/87,233.19
10/28/87,233.28
10/29/87,244.77
10/30/87,251.79
11/2/87,255.75
11/3/87,250.82
11/4/87,248.96
11/5/87,254.48
11/6/87,250.41
11/9/87,243.17
11/10/87,239
11/11/87,241.9
11/12/87,248.52
11/13/87,245.64
11/16/87,246.76
11/17/87,243.04
11/18/87,245.55
11/19/87,240.05
11/20/87,242
11/23/87,242.99
11/24/87,246.39
11/25/87,244.1
11/27/87,240.34
11/30/87,230.3
12/1/87,232
12/2/87,233.45
12/3/87,225.21
12/4/87,223.92
12/7/87,228.76
12/8/87,234.91
12/9/87,238.89
12/10/87,233.57
12/11/87,235.32
12/14/87,242.19
12/15/87,242.8
12/16/87,248.08
12/17/87,242.98
12/18/87,249.16
12/21/87,249.54
12/22/87,249.95
12/23/87,253.16
12/24/87,252.02
12/28/87,245.57
12/29/87,244.59
12/30/87,247.86
12/31/87,247.08
1/4/88,255.94
1/5/88,258.63
1/6/88,258.89
1/7/88,261.07
1/8/88,243.4
1/11/88,247.49
1/12/88,245.42
1/13/88,245.81
1/14/88,245.88
1/15/88,252.05
1/18/88,251.88
1/19/88,249.32
1/20/88,242.63
1/21/88,243.14
1/22/88,246.5
1/25/88,252.17
1/26/88,249.57
1/27/88,249.38
1/28/88,253.29
1/29/88,257.07
2/1/88,255.04
2/2/88,255.57
2/3/88,252.21
2/4/88,252.21
2/5/88,250.96
2/8/88,249.1
2/9/88,251.72
2/10/88,256.66
2/11/88,255.95
2/12/88,257.63
2/16/88,259.83
2/17/88,259.21
2/18/88,257.91
2/19/88,261.61
2/22/88,265.64
2/23/88,265.02
2/24/88,264.43
2/25/88,261.58
2/26/88,262.46
2/29/88,267.82
3/1/88,267.22
3/2/88,267.98
3/3/88,267.88
3/4/88,267.3
3/7/88,267.38
3/8/88,269.43
3/9/88,269.06
3/10/88,263.84
3/11/88,264.94
3/14/88,266.37
3/15/88,266.13
3/16/88,268.65
3/17/88,271.22
3/18/88,271.12
3/21/88,268.74
3/22/88,268.84
3/23/88,268.91
3/24/88,263.35
3/25/88,258.51
3/28/88,258.06
3/29/88,260.07
3/30/88,258.07
3/31/88,258.89
4/4/88,256.09
4/5/88,258.51
4/6/88,265.49
4/7/88,266.16
4/8/88,269.43
4/11/88,270.16
4/12/88,271.37
4/13/88,271.57
4/14/88,259.75
4/15/88,259.77
4/18/88,259.21
4/19/88,257.92
4/20/88,256.13
4/21/88,256.42
4/22/88,260.14
4/25/88,262.46
4/26/88,263.93
4/27/88,263.8
4/28/88,262.61
4/29/88,261.33
5/2/88,261.56
5/3/88,263
5/4/88,260.32
5/5/88,258.79
5/6/88,257.48
5/9/88,256.54
5/10/88,257.62
5/11/88,253.31
5/12/88,253.85
5/13/88,256.78
5/16/88,258.71
5/17/88,255.39
5/18/88,251.35
5/19/88,252.57
5/20/88,253.02
5/23/88,250.83
5/24/88,253.51
5/25/88,253.76
5/26/88,254.63
5/27/88,253.42
5/31/88,262.16
6/1/88,266.69
6/2/88,265.33
6/3/88,266.45
6/6/88,267.05
6/7/88,265.17
6/8/88,271.52
6/9/88,270.2
6/10/88,271.26
6/13/88,271.43
6/14/88,274.3
6/15/88,274.45
6/16/88,269.77
6/17/88,270.68
6/20/88,268.94
6/21/88,271.67
6/22/88,275.66
6/23/88,274.82
6/24/88,273.78
6/27/88,269.06
6/28/88,272.31
6/29/88,270.98
6/30/88,273.5
7/1/88,271.78
7/5/88,275.81
7/6/88,272.02
7/7/88,271.78
7/8/88,270.02
7/11/88,270.55
7/12/88,267.85
7/13/88,269.32
7/14/88,270.26
7/15/88,272.05
7/18/88,270.51
7/19/88,268.47
7/20/88,270
7/21/88,266.66
7/22/88,263.5
7/25/88,264.68
7/26/88,265.19
7/27/88,262.5
7/28/88,266.02
7/29/88,272.02
8/1/88,272.21
8/2/88,272.06
8/3/88,272.98
8/4/88,271.93
8/5/88,271.15
8/8/88,269.98
8/9/88,266.49
8/10/88,261.9
8/11/88,262.75
8/12/88,262.55
8/15/88,258.69
8/16/88,260.56
8/17/88,260.77
8/18/88,261.03
8/19/88,260.24
8/22/88,256.98
8/23/88,257.09
8/24/88,261.13
8/25/88,259.18
8/26/88,259.68
8/29/88,262.33
8/30/88,262.51
8/31/88,261.52
9/1/88,258.35
9/2/88,264.48
9/6/88,265.59
9/7/88,265.87
9/8/88,265.88
9/9/88,266.84
9/12/88,266.47
9/13/88,267.43
9/14/88,269.31
9/15/88,268.13
9/16/88,270.65
9/19/88,268.82
9/20/88,269.73
9/21/88,270.16
9/22/88,269.18
9/23/88,269.76
9/26/88,268.88
9/27/88,268.26
9/28/88,269.08
9/29/88,272.59
9/30/88,271.91
10/3/88,271.38
10/4/88,270.62
10/5/88,271.86
10/6/88,272.39
10/7/88,278.07
10/10/88,278.24
10/11/88,277.93
10/12/88,273.98
10/13/88,275.22
10/14/88,275.5
10/17/88,276.41
10/18/88,279.38
10/19/88,276.97
10/20/88,282.88
10/21/88,283.66
10/24/88,282.28
10/25/88,282.38
10/26/88,281.38
10/27/88,277.28
10/28/88,278.53
10/31/88,278.97
11/1/88,279.06
11/2/88,279.06
11/3/88,279.2
11/4/88,276.31
11/7/88,273.93
11/8/88,275.15
11/9/88,273.33
11/10/88,273.69
11/11/88,267.92
11/14/88,267.72
11/15/88,268.34
11/16/88,263.82
11/17/88,264.6
11/18/88,266.47
11/21/88,266.22
11/22/88,267.21
11/23/88,269
11/25/88,267.23
11/28/88,268.64
11/29/88,270.91
11/30/88,273.7
12/1/88,272.49
12/2/88,271.81
12/5/88,274.93
12/6/88,277.59
12/7/88,278.13
12/8/88,276.57
12/9/88,277.03
12/12/88,276.52
12/13/88,276.31
12/14/88,275.31
12/15/88,274.28
12/16/88,276.29
12/19/88,278.91
12/20/88,277.47
12/21/88,277.38
12/22/88,276.87
12/23/88,277.87
12/27/88,276.83
12/28/88,277.08
12/29/88,279.4
12/30/88,277.72
1/3/89,275.31
1/4/89,279.43
1/5/89,280.01
1/6/89,280.67
1/9/89,280.98
1/10/89,280.38
1/11/89,282.01
1/12/89,283.17
1/13/89,283.87
1/16/89,284.14
1/17/89,283.55
1/18/89,286.53
1/19/89,286.9
1/20/89,286.63
1/23/89,284.5
1/24/89,288.49
1/25/89,289.14
1/26/89,291.69
1/27/89,293.82
1/30/89,294.99
1/31/89,297.47
2/1/89,297.09
2/2/89,296.84
2/3/89,296.97
2/6/89,296.04
2/7/89,299.63
2/8/89,298.65
2/9/89,296.06
2/10/89,292.02
2/13/89,292.54
2/14/89,291.81
2/15/89,294.24
2/16/89,294.81
2/17/89,296.76
2/21/89,295.98
2/22/89,290.91
2/23/89,292.05
2/24/89,287.13
2/27/89,287.82
2/28/89,288.86
3/1/89,287.11
3/2/89,289.95
3/3/89,291.18
3/6/89,294.81
3/7/89,293.87
3/8/89,294.08
3/9/89,293.93
3/10/89,292.88
3/13/89,295.32
3/14/89,295.14
3/15/89,296.67
3/16/89,299.44
3/17/89,292.69
3/20/89,289.92
3/21/89,291.33
3/22/89,290.49
3/23/89,288.98
3/27/89,290.57
3/28/89,291.59
3/29/89,292.35
3/30/89,292.52
3/31/89,294.87
4/3/89,296.39
4/4/89,295.31
4/5/89,296.24
4/6/89,295.29
4/7/89,297.16
4/10/89,297.11
4/11/89,298.49
4/12/89,298.99
4/13/89,296.4
4/14/89,301.36
4/17/89,301.72
4/18/89,306.02
4/19/89,307.15
4/20/89,306.19
4/21/89,309.61
4/24/89,308.69
4/25/89,306.75
4/26/89,306.93
4/27/89,309.58
4/28/89,309.64
5/1/89,309.12
5/2/89,308.12
5/3/89,308.16
5/4/89,307.77
5/5/89,307.61
5/8/89,306
5/9/89,305.19
5/10/89,305.8
5/11/89,306.95
5/12/89,313.84
5/15/89,316.16
5/16/89,315.28
5/17/89,317.48
5/18/89,317.97
5/19/89,321.24
5/22/89,321.98
5/23/89,318.32
5/24/89,319.14
5/25/89,319.17
5/26/89,321.59
5/30/89,319.05
5/31/89,320.52
6/1/89,321.97
6/2/89,325.52
6/5/89,322.03
6/6/89,324.24
6/7/89,326.95
6/8/89,326.75
6/9/89,326.69
6/12/89,326.24
6/13/89,323.91
6/14/89,323.83
6/15/89,320.08
6/16/89,321.35
6/19/89,321.89
6/20/89,321.25
6/21/89,320.48
6/22/89,322.32
6/23/89,328
6/26/89,326.6
6/27/89,328.44
6/28/89,325.81
6/29/89,319.68
6/30/89,317.98
7/3/89,319.23
7/5/89,320.64
7/6/89,321.55
7/7/89,324.91
7/10/89,327.07
7/11/89,328.78
7/12/89,329.81
7/13/89,329.95
7/14/89,331.84
7/17/89,332.44
7/18/89,331.35
7/19/89,335.73
7/20/89,333.51
7/21/89,335.9
7/24/89,333.67
7/25/89,333.88
7/26/89,338.05
7/27/89,341.99
7/28/89,342.15
7/31/89,346.08
8/1/89,343.75
8/2/89,344.34
8/3/89,344.74
8/4/89,343.92
8/7/89,349.41
8/8/89,349.35
8/9/89,346.94
8/10/89,348.25
8/11/89,344.74
8/14/89,343.06
8/15/89,344.71
8/16/89,345.66
8/17/89,344.45
8/18/89,346.03
8/21/89,340.67
8/22/89,341.19
8/23/89,344.7
8/24/89,351.52
8/25/89,350.52
8/28/89,352.09
8/29/89,349.84
8/30/89,350.65
8/31/89,351.45
9/1/89,353.73
9/5/89,352.56
9/6/89,349.24
9/7/89,348.35
9/8/89,348.76
9/11/89,347.66
9/12/89,348.7
9/13/89,345.46
9/14/89,343.16
9/15/89,345.06
9/18/89,346.73
9/19/89,346.55
9/20/89,346.47
9/21/89,345.7
9/22/89,347.05
9/25/89,344.23
9/26/89,344.33
9/27/89,345.1
9/28/89,348.6
9/29/89,349.15
10/2/89,350.87
10/3/89,354.71
10/4/89,356.94
10/5/89,356.97
10/6/89,358.78
10/9/89,359.8
10/10/89,359.13
10/11/89,356.99
10/12/89,355.39
10/13/89,333.62
10/16/89,342.85
10/17/89,341.16
10/18/89,341.76
10/19/89,347.13
10/20/89,347.16
10/23/89,344.83
10/24/89,343.7
10/25/89,342.5
10/26/89,337.93
10/27/89,335.06
10/30/89,335.07
10/31/89,340.36
11/1/89,341.2
11/2/89,338.48
11/3/89,337.62
11/6/89,332.61
11/7/89,334.81
11/8/89,338.15
11/9/89,336.57
11/10/89,339.1
11/13/89,339.55
11/14/89,337.99
11/15/89,340.54
11/16/89,340.58
11/17/89,341.61
11/20/89,339.35
11/21/89,339.59
11/22/89,341.91
11/24/89,343.97
11/27/89,345.61
11/28/89,345.77
11/29/89,343.6
11/30/89,345.99
12/1/89,350.63
12/4/89,351.41
12/5/89,349.58
12/6/89,348.55
12/7/89,347.59
12/8/89,348.69
12/11/89,348.56
12/12/89,351.73
12/13/89,352.75
12/14/89,350.93
12/15/89,350.06
12/18/89,343.69
12/19/89,342.46
12/20/89,342.84
12/21/89,344.78
12/22/89,347.42
12/26/89,346.81
12/27/89,348.81
12/28/89,350.67
12/29/89,353.4
1/2/90,359.69
1/3/90,358.76
1/4/90,355.67
1/5/90,352.2
1/8/90,353.79
1/9/90,349.62
1/10/90,347.31
1/11/90,348.53
1/12/90,339.93
1/15/90,337
1/16/90,340.75
1/17/90,337.4
1/18/90,338.19
1/19/90,339.15
1/22/90,330.38
1/23/90,331.61
1/24/90,330.26
1/25/90,326.08
1/26/90,325.8
1/29/90,325.2
1/30/90,322.98
1/31/90,329.08
2/1/90,328.79
2/2/90,330.92
2/5/90,331.85
2/6/90,329.66
2/7/90,333.75
2/8/90,332.96
2/9/90,333.62
2/12/90,330.08
2/13/90,331.02
2/14/90,332.01
2/15/90,334.89
2/16/90,332.72
2/20/90,327.99
2/21/90,327.67
2/22/90,325.7
2/23/90,324.15
2/26/90,328.67
2/27/90,330.26
2/28/90,331.89
3/1/90,332.74
3/2/90,335.54
3/5/90,333.74
3/6/90,337.93
3/7/90,336.95
3/8/90,340.27
3/9/90,337.93
3/12/90,338.67
3/13/90,336
3/14/90,336.87
3/15/90,338.07
3/16/90,341.91
3/19/90,343.53
3/20/90,341.57
3/21/90,339.74
3/22/90,335.69
3/23/90,337.22
3/26/90,337.63
3/27/90,341.5
3/28/90,342
3/29/90,340.79
3/30/90,339.94
4/2/90,338.7
4/3/90,343.64
4/4/90,341.09
4/5/90,340.73
4/6/90,340.08
4/9/90,341.37
4/10/90,342.07
4/11/90,341.92
4/12/90,344.34
4/16/90,344.74
4/17/90,344.68
4/18/90,340.72
4/19/90,338.09
4/20/90,335.12
4/23/90,331.05
4/24/90,330.36
4/25/90,332.03
4/26/90,332.92
4/27/90,329.11
4/30/90,330.8
5/1/90,332.25
5/2/90,334.48
5/3/90,335.57
5/4/90,338.39
5/7/90,340.53
5/8/90,342.01
5/9/90,342.86
5/10/90,343.82
5/11/90,352
5/14/90,354.75
5/15/90,354.28
5/16/90,354
5/17/90,354.47
5/18/90,354.64
5/21/90,358
5/22/90,358.43
5/23/90,359.29
5/24/90,358.41
5/25/90,354.58
5/29/90,360.65
5/30/90,360.86
5/31/90,361.23
6/1/90,363.16
6/4/90,367.4
6/5/90,366.64
6/6/90,364.96
6/7/90,363.15
6/8/90,358.71
6/11/90,361.63
6/12/90,366.25
6/13/90,364.9
6/14/90,362.9
6/15/90,362.91
6/18/90,356.88
6/19/90,358.47
6/20/90,359.1
6/21/90,360.47
6/22/90,355.43
6/25/90,352.31
6/26/90,352.06
6/27/90,355.14
6/28/90,357.63
6/29/90,358.02
7/2/90,359.54
7/3/90,360.16
7/5/90,355.68
7/6/90,358.42
7/9/90,359.52
7/10/90,356.49
7/11/90,361.23
7/12/90,365.44
7/13/90,367.31
7/16/90,368.95
7/17/90,367.52
7/18/90,364.22
7/19/90,365.32
7/20/90,361.61
7/23/90,355.31
7/24/90,355.79
7/25/90,357.09
7/26/90,355.91
7/27/90,353.44
7/30/90,355.55
7/31/90,356.15
8/1/90,355.52
8/2/90,351.48
8/3/90,344.86
8/6/90,334.43
8/7/90,334.83
8/8/90,338.35
8/9/90,339.94
8/10/90,335.52
8/13/90,338.84
8/14/90,339.39
8/15/90,340.06
8/16/90,332.39
8/17/90,327.83
8/20/90,328.51
8/21/90,321.86
8/22/90,316.55
8/23/90,307.06
8/24/90,311.51
8/27/90,321.44
8/28/90,321.34
8/29/90,324.19
8/30/90,318.71
8/31/90,322.56
9/4/90,323.09
9/5/90,324.39
9/6/90,320.46
9/7/90,323.4
9/10/90,321.63
9/11/90,321.04
9/12/90,322.54
9/13/90,318.65
9/14/90,316.83
9/17/90,317.77
9/18/90,318.6
9/19/90,316.6
9/20/90,311.48
9/21/90,311.32
9/24/90,304.59
9/25/90,308.26
9/26/90,305.06
9/27/90,300.97
9/28/90,306.05
10/1/90,314.94
10/2/90,315.21
10/3/90,311.4
10/4/90,312.69
10/5/90,311.5
10/8/90,313.48
10/9/90,305.1
10/10/90,300.39
10/11/90,295.46
10/12/90,300.03
10/15/90,303.23
10/16/90,298.92
10/17/90,298.76
10/18/90,305.74
10/19/90,312.48
10/22/90,314.76
10/23/90,312.36
10/24/90,312.6
10/25/90,310.17
10/26/90,304.71
10/29/90,301.88
10/30/90,304.06
10/31/90,304
11/1/90,307.02
11/2/90,311.85
11/5/90,314.59
11/6/90,311.62
11/7/90,306.01
11/8/90,307.61
11/9/90,313.74
11/12/90,319.48
11/13/90,317.67
11/14/90,320.4
11/15/90,317.02
11/16/90,317.12
11/19/90,319.34
11/20/90,315.31
11/21/90,316.03
11/23/90,315.1
11/26/90,316.51
11/27/90,318.1
11/28/90,317.95
11/29/90,316.42
11/30/90,322.22
12/3/90,324.1
12/4/90,326.35
12/5/90,329.92
12/6/90,329.07
12/7/90,327.75
12/10/90,328.89
12/11/90,326.44
12/12/90,330.19
12/13/90,329.34
12/14/90,326.82
12/17/90,326.02
12/18/90,330.05
12/19/90,330.2
12/20/90,330.12
12/21/90,331.75
12/24/90,329.9
12/26/90,330.85
12/27/90,328.29
12/28/90,328.72
12/31/90,330.22
1/2/91,326.45
1/3/91,321.91
1/4/91,321
1/7/91,315.44
1/8/91,314.9
1/9/91,311.49
1/10/91,314.53
1/11/91,315.23
1/14/91,312.49
1/15/91,313.73
1/16/91,316.17
1/17/91,327.97
1/18/91,332.23
1/21/91,331.06
1/22/91,328.31
1/23/91,330.21
1/24/91,334.78
1/25/91,336.07
1/28/91,336.03
1/29/91,335.84
1/30/91,340.91
1/31/91,343.93
2/1/91,343.05
2/4/91,348.34
2/5/91,351.26
2/6/91,358.07
2/7/91,356.52
2/8/91,359.35
2/11/91,368.58
2/12/91,365.5
2/13/91,369.02
2/14/91,364.22
2/15/91,369.06
2/19/91,369.39
2/20/91,365.14
2/21/91,364.97
2/22/91,365.65
2/25/91,367.26
2/26/91,362.81
2/27/91,367.74
2/28/91,367.07
3/1/91,370.47
3/4/91,369.33
3/5/91,376.72
3/6/91,376.17
3/7/91,375.91
3/8/91,374.95
3/11/91,372.96
3/12/91,370.03
3/13/91,374.57
3/14/91,373.5
3/15/91,373.59
3/18/91,372.11
3/19/91,366.59
3/20/91,367.92
3/21/91,366.58
3/22/91,367.48
3/25/91,369.83
3/26/91,376.3
3/27/91,375.35
3/28/91,375.22
4/1/91,371.3
4/2/91,379.5
4/3/91,378.94
4/4/91,379.77
4/5/91,375.36
4/8/91,378.66
4/9/91,373.56
4/10/91,373.15
4/11/91,377.63
4/12/91,380.4
4/15/91,381.19
4/16/91,387.62
4/17/91,390.45
4/18/91,388.46
4/19/91,384.2
4/22/91,380.95
4/23/91,381.76
4/24/91,382.76
4/25/91,379.25
4/26/91,379.02
4/29/91,373.66
4/30/91,375.35
5/1/91,380.29
5/2/91,380.52
5/3/91,380.8
5/6/91,380.08
5/7/91,377.32
5/8/91,378.51
5/9/91,383.25
5/10/91,375.74
5/13/91,376.76
5/14/91,371.62
5/15/91,368.57
5/16/91,372.19
5/17/91,372.39
5/20/91,372.28
5/21/91,375.35
5/22/91,376.19
5/23/91,374.97
5/24/91,377.49
5/28/91,381.94
5/29/91,382.79
5/30/91,386.96
5/31/91,389.83
6/3/91,388.06
6/4/91,387.74
6/5/91,385.09
6/6/91,383.63
6/7/91,379.43
6/10/91,378.57
6/11/91,381.05
6/12/91,376.65
6/13/91,377.63
6/14/91,382.29
6/17/91,380.13
6/18/91,378.59
6/19/91,375.09
6/20/91,375.42
6/21/91,377.75
6/24/91,370.94
6/25/91,370.65
6/26/91,371.59
6/27/91,374.4
6/28/91,371.16
7/1/91,377.92
7/2/91,377.47
7/3/91,373.33
7/5/91,374.08
7/8/91,377.94
7/9/91,376.11
7/10/91,375.74
7/11/91,376.97
7/12/91,380.25
7/15/91,382.39
7/16/91,381.54
7/17/91,381.18
7/18/91,385.37
7/19/91,384.22
7/22/91,382.88
7/23/91,379.42
7/24/91,378.64
7/25/91,380.96
7/26/91,380.93
7/29/91,383.15
7/30/91,386.69
7/31/91,387.81
8/1/91,387.12
8/2/91,387.18
8/5/91,385.06
8/6/91,390.62
8/7/91,390.56
8/8/91,389.32
8/9/91,387.12
8/12/91,388.02
8/13/91,389.62
8/14/91,389.9
8/15/91,389.33
8/16/91,385.58
8/19/91,376.47
8/20/91,379.43
8/21/91,390.59
8/22/91,391.33
8/23/91,394.17
8/26/91,393.85
8/27/91,393.06
8/28/91,396.64
8/29/91,396.47
8/30/91,395.43
9/3/91,392.15
9/4/91,389.97
9/5/91,389.14
9/6/91,389.1
9/9/91,388.57
9/10/91,384.56
9/11/91,385.09
9/12/91,387.34
9/13/91,383.59
9/16/91,385.78
9/17/91,385.5
9/18/91,386.94
9/19/91,387.56
9/20/91,387.92
9/23/91,385.92
9/24/91,387.71
9/25/91,386.88
9/26/91,386.49
9/27/91,385.9
9/30/91,387.86
10/1/91,389.2
10/2/91,388.26
10/3/91,384.47
10/4/91,381.24
10/7/91,379.5
10/8/91,380.67
10/9/91,376.8
10/10/91,380.55
10/11/91,381.45
10/14/91,386.47
10/15/91,391.01
10/16/91,392.8
10/17/91,391.92
10/18/91,392.5
10/21/91,390.02
10/22/91,387.83
10/23/91,387.94
10/24/91,385.07
10/25/91,384.2
10/28/91,389.52
10/29/91,391.48
10/30/91,392.96
10/31/91,392.46
11/1/91,391.32
11/4/91,390.28
11/5/91,388.71
11/6/91,389.97
11/7/91,393.72
11/8/91,392.89
11/11/91,393.12
11/12/91,396.74
11/13/91,397.41
11/14/91,397.15
11/15/91,382.62
11/18/91,385.24
11/19/91,379.42
11/20/91,378.53
11/21/91,380.06
11/22/91,376.14
11/25/91,375.34
11/26/91,377.96
11/27/91,376.55
11/29/91,375.22
12/2/91,381.4
12/3/91,380.96
12/4/91,380.07
12/5/91,377.39
12/6/91,379.1
12/9/91,378.26
12/10/91,377.9
12/11/91,377.7
12/12/91,381.55
12/13/91,384.47
12/16/91,384.46
12/17/91,382.74
12/18/91,383.48
12/19/91,382.52
12/20/91,387.04
12/23/91,396.82
12/24/91,399.33
12/26/91,404.84
12/27/91,406.46
12/30/91,415.14
12/31/91,417.09
1/2/92,417.26
1/3/92,419.34
1/6/92,417.96
1/7/92,417.4
1/8/92,418.1
1/9/92,417.61
1/10/92,415.1
1/13/92,414.34
1/14/92,420.44
1/15/92,420.77
1/16/92,418.21
1/17/92,418.86
1/20/92,416.36
1/21/92,412.64
1/22/92,418.13
1/23/92,414.96
1/24/92,415.48
1/27/92,414.99
1/28/92,414.96
1/29/92,410.34
1/30/92,411.63
1/31/92,408.79
2/3/92,409.53
2/4/92,413.85
2/5/92,413.84
2/6/92,413.82
2/7/92,411.09
2/10/92,413.77
2/11/92,413.76
2/12/92,417.13
2/13/92,413.69
2/14/92,412.48
2/18/92,407.38
2/19/92,408.26
2/20/92,413.9
2/21/92,411.46
2/24/92,412.27
2/25/92,410.45
2/26/92,415.35
2/27/92,413.86
2/28/92,412.7
3/2/92,412.45
3/3/92,412.85
3/4/92,409.33
3/5/92,406.51
3/6/92,404.44
3/9/92,405.21
3/10/92,406.89
3/11/92,404.03
3/12/92,403.89
3/13/92,405.84
3/16/92,406.39
3/17/92,409.58
3/18/92,409.15
3/19/92,409.8
3/20/92,411.3
3/23/92,409.91
3/24/92,408.88
3/25/92,407.52
